,CASRN,Synonym,id,Dup_Name_Flag
267660,5395-01-7,4-03-00-00069 (Beilstein Handbook Reference),,True
267761,5397-31-9,4-04-00-01625 (Beilstein Handbook Reference),,True
267782,5397-34-2,"2,4'-Sulfonyldiphenol",,True
267989,5410-29-7,3-16-00-01059 (Beilstein Handbook Reference),,True
268000,5410-37-7,4-16-00-01185 (Beilstein Handbook Reference),,True
268040,5411-22-3,U 0441,,True
268190,5417-21-0,NSC-7382,,True
268219,5419-48-7,4-08-00-02171 (Beilstein Handbook Reference),,True
268620,5428-99-9,NSC 11996,,True
268627,5429-41-4,Foralamin,,True
268814,5437-98-9,4-13-00-01229 (Beilstein Handbook Reference),,True
269080,5451-09-2,Ameluz,,True
269139,5452-75-5,4-09-00-00038 (Beilstein Handbook Reference),,True
269178,5454-19-3,FEMA No. 2368,,True
269306,5459-42-7,4-04-00-00772 (Beilstein Handbook Reference),,True
269313,5459-58-5,4-02-00-01891 (Beilstein Handbook Reference),,True
269325,5459-90-5,4-02-00-00291 (Beilstein Handbook Reference),,True
269334,5459-93-8,4-12-00-00018 (Beilstein Handbook Reference),,True
269678,5468-75-7,Permanent Yellow G,,True
269725,5469-26-1,4-01-00-03314 (Beilstein Handbook Reference),,True
269833,5471-51-2,Betuligenol,,True
269812,5471-51-2,4-08-00-00506 (Beilstein Handbook Reference),,True
270072,5505-16-8,4-14-00-01307 (Beilstein Handbook Reference),,True
270222,5534-09-8,Becotide,,True
270856,5579-85-1,Vinyzene,,True
270881,5579-93-1,5-21-07-00164 (Beilstein Handbook Reference),,True
270978,5581-45-3,Metadrate,,True
271053,5585-64-8,Win 5494,,True
271190,5588-20-5,Chlordantoin,,True
271300,5591-29-7,Etafedrine hydrochloride,,True
271344,5591-45-7,Tiotixene,,True
271519,5599-69-9,MET,,True
271574,5609-09-6,Methyl pentenyl ketone,,True
271573,5609-09-6,FEMA No. 3400,,True
271572,5609-09-6,EINECS 214-278-8,,True
271571,5609-09-6,Butylideneacetone,,True
271973,5635-50-7,Retalon,,True
271972,5635-50-7,Cycloestrol,,True
271963,5635-50-7,Hexoestrol,,True
271965,5635-50-7,NSC 9894,,True
272038,5638-76-6,Vasomotal,,True
272107,5653-80-5,3-14-00-00279 (Beilstein Handbook Reference),,True
272239,5663-56-9,4-10-00-01509 (Beilstein Handbook Reference),,True
272334,5667-71-0,Streptonicozid,,True
272558,5694-72-4,FEMA No. 2877,,True
272570,5696-06-0,5-24-08-00093 (Beilstein Handbook Reference),,True
272662,5697-60-9,BS 6534,,True
272919,5714-73-8,Urex,,True
272983,5716-15-4,Slo-Gro,,True
273297,5745-86-8,S-Carbamoylcysteine,,True
273298,5745-86-8,S-Carbamyl-L-cysteine,,True
273327,5746-40-7,WR 638,,True
273331,5746-45-2,"Androst-4-ene-3,17-dione, 16-hydroxy-, (16alpha)-",,True
273381,5749-67-7,Iromin,,True
273576,5779-62-4,Clionasterol,,True
273579,5779-62-4,Harzol,,True
273580,5779-62-4,NSC 8096,,True
273583,5779-79-3,4-05-00-02638 (Beilstein Handbook Reference),,True
273652,5786-21-0,5-25-11-00364 (Beilstein Handbook Reference),,True
274003,5798-79-8,BBN,,True
274108,5807-90-9,Bemarsal,,True
274263,5819-93-2,4-06-00-06658 (Beilstein Handbook Reference),,True
274305,5826-76-6,Phosnichlor,,True
274301,5826-76-6,4-06-00-01353 (Beilstein Handbook Reference),,True
275009,5858-81-1,Red 102,,True
275149,5870-93-9,4-02-00-00791 (Beilstein Handbook Reference),,True
275225,5875-06-9,Ophthaine,,True
275234,5875-25-2,4-02-00-00764 (Beilstein Handbook Reference),,True
275319,5882-48-4,4-DMAP,,True
275474,5895-04-5,Alugan,,True
275525,5897-19-8,Valoid,,True
275523,5897-19-8,Marezine,,True
275761,5912-86-7,Isoeugenol and isomers,,True
275991,5932-68-3,Isoeugenol and isomers,,True
275983,5932-68-3,4-06-00-06324 (Beilstein Handbook Reference),,True
276471,5961-85-3,TCEP,,True
276583,5965-49-1,Cliradon,,True
276741,5967-84-0,Theophyl-225,,True
276736,5967-84-0,Theo-Dur,,True
276737,5967-84-0,Theolair,,True
276730,5967-84-0,Theochron,,True
276754,5967-84-0,Uniphyl,,True
276753,5967-84-0,Theovent,,True
276727,5967-84-0,Sustaire,,True
276706,5967-84-0,Theo-24,,True
276709,5967-84-0,Accurbron,,True
276710,5967-84-0,Aerolate,,True
276711,5967-84-0,Aerolate III,,True
276728,5967-84-0,Theobid,,True
276715,5967-84-0,Bronkodyl,,True
276716,5967-84-0,Duraphyl,,True
276717,5967-84-0,Elixicon,,True
276719,5967-84-0,Elixophyllin,,True
276721,5967-84-0,Lanophyllin,,True
276722,5967-84-0,Quibron-T,,True
276724,5967-84-0,Slo-bid,,True
276725,5967-84-0,Slo-Phyllin,,True
276726,5967-84-0,Somophyllin-T,,True
276770,5968-11-6,Sodium carbonate,,True
276836,5970-45-6,Zinc acetate,,True
277032,5978-92-7,Paxistil,,True
277145,5982-99-0,Androstanedione,,True
277144,5982-99-0,"Androstane-3,17-dione (VAN)",,True
277174,5984-59-8,SKF 51,,True
277287,5985-35-3,Ro 1-5431,,True
277305,5985-50-2,Levorphanol tartrate,,True
277346,5987-82-6,Benoxil,,True
277363,5988-19-2,L-Dihydroorotate,,True
277393,5988-51-2,Liparon,,True
277549,5995-86-8,Gallicum acidum,,True
277662,6000-74-4,Actocortin,,True
277667,6000-74-4,Hydrocortone,,True
277654,6000-74-4,Coriphate,,True
277691,6001-87-2,4-02-00-00748 (Beilstein Handbook Reference),,True
277746,6004-24-6,Cepacol,,True
277802,6009-77-4,4-03-00-00073 (Beilstein Handbook Reference),,True
277845,6011-12-7,Primal,,True
277843,6011-12-7,Bridal,,True
277844,6011-12-7,Iversal,,True
277931,6012-97-1,TCTP,,True
277963,6018-19-5,Sodium aminosalicylate,,True
278066,6019-02-9,Nicotine HCl,,True
278303,6028-61-1,4-01-00-01455 (Beilstein Handbook Reference),,True
278385,6032-29-7,sec-Pentyl alcohol,,True
278375,6032-29-7,sec-Amyl alcohol,,True
278641,6035-47-8,Sodium formaldehyde sulfoxylate,,True
279086,6056-11-7,Theratuss,,True
279343,6078-54-2,Hydrocotarnine hydrochloride,,True
279380,6080-58-6,Lithonate,,True
279489,6091-50-5,1-Methyl-4-isopropyl-1-cyclohexen-3-one,,True
279488,6091-50-5,p-Menth-1-en-3-one,,True
279553,6098-20-0,4-03-00-00117 (Beilstein Handbook Reference),,True
279680,6101-20-8,Sulfabrom,,True
279955,6112-76-1,Purinethol,,True
280093,6120-20-3,Pivalyn,,True
280329,6138-56-3,PBZ,,True
280452,6147-18-8,"Bicyclo(2.2.1)heptan-2-amine, N,2,3,3-tetramethyl-",,True
280474,6147-37-1,Menadione sodium bisulfite,,True
280560,6151-30-0,Quinacrine HCl,,True
280634,6152-89-2,5-Hydroxy-2-aminovaleric acid,,True
280670,6153-19-1,Phenacaine HCl,,True
280688,6153-64-6,Terramycin,,True
280745,6155-57-3,Saccharin sodium,,True
281122,6164-98-3,Ciba 8514,,True
281156,6165-31-7,"Alanine, 3-(thiosulfeno)-",,True
281253,6170-42-9,Suprastin,,True
281626,6202-23-9,Lisseril,,True
281757,6209-17-2,Sulf-10,,True
281749,6209-17-2,Bleph-10,,True
281751,6209-17-2,Cetamide,,True
281748,6209-17-2,Isopto cetamide,,True
281958,6223-35-4,Azulon,,True
282685,6281-23-8,5-Nitro-2-furfurylnitrate,,True
283020,6291-85-6,4-04-00-01623 (Beilstein Handbook Reference),,True
283148,6295-15-4,4-26-00-01311 (Beilstein Handbook Reference),,True
283216,6299-73-6,"Citric acid, triallyl ester",,True
283342,6305-43-7,S 67,,True
283430,6309-98-4,4-03-00-00054 (Beilstein Handbook Reference),,True
283534,6315-51-1,4-12-00-00285 (Beilstein Handbook Reference),,True
283638,6320-10-1,G 5,,True
283758,6327-93-1,4-17-00-03462 (Beilstein Handbook Reference),,True
283819,6332-60-1,Cyclooctanamine,,True
283848,6335-97-3,3-04-00-00384 (Beilstein Handbook Reference),,True
284186,6358-85-6,Benzidine Yellow GR,,True
284604,6369-59-1,"Toluylene-2,5-diamine sulphate",,True
284601,6369-59-1,p-Toluenediamine sulfate,,True
284597,6369-59-1,NCI-C01832,,True
284603,6369-59-1,"Toluene-2,5-diamine sulphate",,True
284594,6369-59-1,HSDB 2179,,True
284589,6369-59-1,CI 76043,,True
284607,6369-97-7,"2,4,5-T amines",,True
284866,6378-65-0,4-02-00-00922 (Beilstein Handbook Reference),,True
285018,6381-92-6,Sodium versenate,,True
285017,6381-92-6,Endrate,,True
285067,6385-02-0,INF 4668,,True
285140,6389-81-7,4-01-00-01400 (Beilstein Handbook Reference),,True
285208,6398-98-7,Camoquin,,True
285209,6398-98-7,Flavoquine,,True
285318,6410-09-9,Permanent Orange (VAN),,True
285323,6410-10-2,4-16-00-00231 (Beilstein Handbook Reference),,True
285475,6414-49-9,Pentedrin,,True
285665,6422-86-2,4-09-00-03306 (Beilstein Handbook Reference),,True
285862,6439-39-0,4-04-00-04271 (Beilstein Handbook Reference),,True
286007,6452-73-9,Dialicor,,True
286006,6452-73-9,Coretal,,True
286049,6458-06-6,4-04-00-02533 (Beilstein Handbook Reference),,True
286248,6471-49-4,Naphthol Red B,,True
286431,6485-34-3,Saccharin calcium,,True
286627,6489-97-0,Magnipen,,True
286720,6493-05-6,Pentoxil,,True
286812,6500-81-8,Edecrin,,True
286906,6514-85-8,C 283,,True
286918,6515-37-3,"4H-1-Benzopyran-4-one, 2,3-dihydro-2-(4-hydroxyphenyl)-",,True
286926,6515-38-4,TCP,,True
286936,6521-29-5,4-10-00-00377 (Beilstein Handbook Reference),,True
287021,6533-00-2,Follistrel,,True
287130,6535-67-7,3-08-00-01629 (Beilstein Handbook Reference),,True
287136,6536-18-1,4-27-00-01050 (Beilstein Handbook Reference),,True
287409,6558-78-7,1-04-00-00372 (Beilstein Handbook Reference),,True
287440,6559-91-7,5-19-10-00665 (Beilstein Handbook Reference),,True
287483,6576-51-8,FI 6426,,True
287485,6576-51-8,NSC 150528,,True
287622,6591-69-1,Bismuth tartrate,,True
287781,6611-01-4,4-20-00-00019 (Beilstein Handbook Reference),,True
287930,6624-70-0,4-02-00-01963 (Beilstein Handbook Reference),,True
288126,6634-98-6,NSC 108579,,True
288395,6665-12-9,alpha-Aminoadipic acid delta-semialdehyde,,True
288398,6665-12-9,2-Aminoadipate semialdehyde,,True
288393,6665-12-9,"Norvaline, 5-formyl-",,True
288394,6665-12-9,2-Amino-5-formylvaleric acid,,True
288446,6672-69-1,5-20-08-00106 (Beilstein Handbook Reference),,True
288475,6673-97-8,SC 15983,,True
288632,6698-26-6,DDA,,True
288653,6700-17-0,Sodium propionate,,True
288700,6704-68-3,NSC 107414,,True
288804,6714-29-0,NSC 51143,,True
288882,6731-36-8,Perhexa 3M40,,True
288911,6734-80-1,Trimaton,,True
288925,6735-59-7,2-PAM,,True
289010,6740-88-1,Ketalar,,True
289009,6740-88-1,Ketaset,,True
289257,6766-87-6,Calcium disodium versenate,,True
289336,6784-38-9,"12H-Indolo(2,3-a)quinolizin-5-ium, 3-ethyl-",,True
289545,6803-40-3,4-03-00-00331 (Beilstein Handbook Reference),,True
289883,6833-84-7,FH-3582-A,,True
289910,6834-92-0,Sodium silicate,,True
290176,6869-99-4,"Stigmast-7-en-3-ol, (3beta)-",,True
290177,6869-99-4,"22,23-Dihydrospinasterol",,True
290178,6869-99-4,delta(7)-Stigmastenol,,True
290179,6869-99-4,Stigmast-7-en-3-ol,,True
290243,6873-46-7,4-03-00-00332 (Beilstein Handbook Reference),,True
290596,6899-04-3,Glutamine,,True
290649,6901-97-9,"4-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-3-buten-2-one",,True
290817,6915-15-7,DL-Malic acid,,True
290854,6917-35-7,NSC 404118,,True
290853,6917-35-7,NSC 8101,,True
291102,6938-94-9,4-02-00-01961 (Beilstein Handbook Reference),,True
291490,6961-89-3,NSC 62984,,True
291491,6961-89-3,NSC 677451,,True
291827,6989-98-6,Tubocurarine chloride,,True
291836,6990-06-3,Fucidin,,True
291893,6998-75-0,NSC 627047,,True
291925,7005-47-2,4-04-00-01740 (Beilstein Handbook Reference),,True
292091,7011-83-8,5-17-09-00098 (Beilstein Handbook Reference),,True
292323,7047-84-9,Stearates,,True
292359,7054-08-2,Choloxin,,True
292437,7059-23-6,NSC 69432,,True
292463,7060-74-4,Matromycin,,True
292490,7068-83-9,4-04-00-03389 (Beilstein Handbook Reference),,True
292598,7080-50-4,Trichlorol,,True
292594,7080-50-4,Clorina,,True
292592,7080-50-4,Halamid,,True
292590,7080-50-4,Chlorazene,,True
292591,7080-50-4,Euclorina,,True
292602,7081-40-5,Trest,,True
292633,7082-21-5,Mictrol,,True
292699,7085-44-1,Diuril,,True
292706,7085-45-2,Akineton,,True
292731,7085-55-4,Venoruton,,True
292795,7091-57-8,8-Hydroxyquinoline benzoate,,True
292881,7116-95-2,4-07-00-01638 (Beilstein Handbook Reference),,True
293015,7134-11-4,Sulfogaiacol,,True
293036,7140-78-5,Multifuge,,True
293035,7140-78-5,Vermidol,,True
293034,7140-78-5,Antepar,,True
293037,7140-78-5,Bryrel,,True
293343,7159-34-4,Nurelle,,True
293382,7164-98-9,Phenylimidazole,,True
293577,7177-48-2,Pentrexyl,,True
293938,7212-44-4,Stirrup,,True
294016,7220-79-3,Methylene blue,,True
294148,7234-48-2,Plastenan,,True
294362,7246-14-2,Sodium methicillin,,True
294375,7246-20-0,Tricloryl,,True
294373,7246-20-0,Trichloryl,,True
294376,7246-20-0,Triclos,,True
294368,7246-20-0,Sch 10159,,True
294644,7264-21-3,Ypenyl,,True
294802,7283-70-7,4-02-00-02209 (Beilstein Handbook Reference),,True
294880,7287-19-6,Primatol,,True
295049,7298-99-9,L-threo-beta-Hydroxyaspartic acid,,True
295701,7365-74-4,"1,4,5,6,7,7-Hexachloro-8,9,10-trinorborn-5-ene-2,3-dicarboxylic anhydride",,True
295699,7365-74-4,Hexachloroendomethylene tetrahydrophthalic anhydride,,True
295691,7365-74-4,EINECS 204-077-3,,True
295693,7365-74-4,"1,4,5,6,7,7-Hexachloro-endo-5-norbornene-2,3-dicarboxylic anhydride",,True
295695,7365-74-4,"1,4,5,6,7,7-Hexachlorobicyclo(2.2.1)-5-heptene-2,3-dicarboxylic acid anhydride",,True
295696,7365-74-4,"4,7-Methanoisobenzofuran-1,3-dione, 4,5,6,7,8,8-hexachloro-3a,4,7,7a-tetrahydro-",,True
295697,7365-74-4,"5-Norbornene-2,3-dicarboxylic anhydride, 1,4,5,6,7,7-hexachloro-",,True
295698,7365-74-4,"Hexachloro-5-norbornene-2,3-dicarboxylic anhydride",,True
295694,7365-74-4,"1,4,5,6,7,7-Hexachloro-endo-bicyclo(2.2.1)hept-5-ene-2,3-dicarboxylic anhydride",,True
296160,7413-34-5,Methotrexate LPF,,True
296164,7413-34-5,Mexate,,True
296165,7413-34-5,Mexate-AQ,,True
296159,7413-34-5,Folex PFS,,True
296158,7413-34-5,Folex,,True
296156,7413-34-5,Ledertrexate,,True
296155,7413-34-5,Abitrexate,,True
296157,7413-34-5,Farmitrexat,,True
296197,7414-83-7,Diphos,,True
296258,7417-67-6,4-04-00-03385 (Beilstein Handbook Reference),,True
296310,7421-40-1,Bioral,,True
296307,7421-40-1,Biogastrone,,True
296349,7423-93-0,3-Chloro-L-tyrosine,,True
296386,7425-14-1,4-02-00-01005 (Beilstein Handbook Reference),,True
297133,7440-38-2,Arsenicum album,,True
297198,7440-44-0,Black pearls,,True
297201,7440-44-0,Carbolac,,True
297499,7442-13-9,4-04-00-04348 (Beilstein Handbook Reference),,True
298052,7460-07-3,Pararosaniline pamoate,,True
298289,7481-49-4,Ponceau xylidine,,True
298288,7481-49-4,Ponceau 2R,,True
298287,7481-49-4,C.I. 16150,,True
298305,7481-89-2,DDC,,True
298491,7488-56-4,Selsun,,True
298482,7488-56-4,Exsel,,True
298484,7488-56-4,RCRA waste number U205,,True
298514,7488-99-5,all-trans-alpha-Carotene,,True
298980,7495-45-6,4-10-00-01256 (Beilstein Handbook Reference),,True
299361,7540-51-4,beta-Citronellol,,True
299364,7540-51-4,FEMA No. 2309,,True
299426,7542-37-2,Gabbromicina,,True
299485,7546-30-7,Cloruro di mercurio,,True
299472,7546-30-7,Cloruro di mercurio [Italian],,True
299623,7554-89-4,beta-N-Oxalylamino-L-alanine,,True
300144,7601-54-9,Sodium phosphate,,True
300263,7617-57-4,4-05-00-00707 (Beilstein Handbook Reference),,True
300395,7631-86-9,Micro-cel,,True
300508,7631-98-3,Sodium lauroylsarcosinate,,True
300583,7632-05-5,Sodium orthophosphate,,True
300618,7632-10-2,1-Phenyl-2-methylamino-propan,,True
300619,7632-10-2,N-Methyl-beta-phenylisopropylamin,,True
300607,7632-10-2,1-Phenyl-2-methylaminopropane,,True
300605,7632-10-2,1-Phenyl-2-methylamino-propan [German],,True
300601,7632-10-2,N-Methylamphetamine,,True
300602,7632-10-2,N-Methyl-beta-phenylisopropylamin [German],,True
300603,7632-10-2,N-Methyl-beta-phenylisopropylamine,,True
300753,7642-64-0,NFP,,True
301096,7647-63-4,Aprobit,,True
301371,7665-72-7,5-17-03-00011 (Beilstein Handbook Reference),,True
301572,7681-49-4,Fluoral,,True
301737,7681-54-1,Osmosin,,True
301922,7683-36-5,Obidoxim,,True
301965,7683-59-2,Norisodrine,,True
301969,7683-59-2,Proternol,,True
301972,7683-59-2,Saventrine,,True
301933,7683-59-2,Bronkephrine,,True
301942,7683-59-2,Isadrine,,True
302325,7704-04-3,Ubiquinone 10,,True
302442,7705-07-9,Titanium chloride,,True
303124,7727-43-7,Permanent White,,True
303139,7727-43-7,Solbar,,True
303065,7727-43-7,BF 1 (salt),,True
303211,7728-98-5,S-Methyl-L-cysteine,,True
303290,7732-18-5,HSDB 5749,,True
303260,7732-18-5,ICE,,True
303382,7738-94-5,Chromic(VI) acid,,True
303494,7757-79-1,Niter,,True
303495,7757-79-1,Niter (VAN),,True
303529,7757-82-6,Kemsol,,True
303781,7758-23-8,Monocalcium phosphate,,True
303797,7758-29-4,"Sodium phosphate, tribasic",,True
303851,7758-87-4,TCP,,True
303928,7758-98-7,Blue Copper,,True
303986,7758-99-8,Roman vitriol,,True
303991,7758-99-8,Cupric sulfate,,True
303996,7758-99-8,EC 231-847-6,,True
303973,7758-99-8,Blue vitriol,,True
304109,7764-50-3,FEMA No. 3565,,True
304305,7774-65-4,2-06-00-00067 (Beilstein Handbook Reference),,True
304478,7775-19-1,Sodium borate,,True
305162,7782-42-5,S 1,,True
305406,7783-00-8,RCRA waste number U204,,True
305806,7783-70-2,Antimony fluoride,,True
306026,7784-26-1,Ammonium alum,,True
306417,7786-34-7,OS 2046,,True
306480,7786-80-3,n-Octyl bicycloheptene dicarboximide,,True
307095,7789-92-6,4-01-00-03971 (Beilstein Handbook Reference),,True
307562,7803-49-8,NSC 26250,,True
307625,7803-57-8,EC 206-114-9,,True
307691,8000-03-1,Synovex S,,True
307694,8000-10-0,Synophylate,,True
307939,8000-73-5,Crystal ammonia,,True
308233,8001-35-2,Penphene,,True
308305,8001-50-1,Chlorten,,True
308491,8001-78-3,Thixcin E,,True
308646,8002-09-3,Dwarf pine needle oil,,True
308647,8002-09-3,Pine needle oil,,True
308808,8002-66-2,Chamomile,,True
308928,8002-89-9,Theacitin,,True
309019,8003-22-3,"2-(2-Quinolyl)-1,3-indandione",,True
309044,8003-34-7,Pyrethrins,,True
309118,8004-87-3,Gentian Violet B,,True
309194,8005-78-5,Bismarck Brown R,,True
309191,8005-78-5,C.I. 21010,,True
309190,8005-78-5,C.I. Basic Brown 4,,True
309193,8005-78-5,Bismarck Brown,,True
309504,8006-87-9,Arheol,,True
309683,8007-12-3,Mace,,True
309745,8007-40-7,Oil of mustard,,True
309969,8008-20-6,Escaid 100,,True
309955,8008-20-6,Coal oil,,True
310023,8008-45-5,Oil of nutmeg,,True
310220,8008-99-9,EINECS 232-371-1,,True
310250,8009-03-8,Snow white,,True
310228,8009-03-8,Cosmoline,,True
310309,8012-34-8,Novurit,,True
310310,8012-34-8,Novurite,,True
310308,8012-34-8,Merthylline,,True
310311,8012-34-8,Osmuryl,,True
310307,8012-34-8,Mercuzanthin,,True
310304,8012-34-8,Mercurophylline,,True
310306,8012-34-8,Mercuzan,,True
310397,8012-95-1,Perfecta,,True
310393,8012-95-1,Parol,,True
310391,8012-95-1,Paraffinic oil,,True
310410,8012-95-1,Uvasol,,True
310544,8013-76-1,Oil of bitter almond,,True
310567,8013-88-5,Dipsan,,True
310564,8013-88-5,Abstem,,True
310574,8013-90-9,FEMA No. 2595,,True
310605,8013-99-8,"Pennyroyal oil, european",,True
310673,8014-68-4,Oleogomenol,,True
310753,8015-12-1,Orlest,,True
310756,8015-12-1,Zorane,,True
310723,8015-12-1,Minovlar,,True
310815,8015-22-3,Etrafon,,True
310814,8015-22-3,Triavil,,True
310821,8015-22-3,Minitran,,True
310822,8015-22-3,Mutabase,,True
310859,8015-29-0,Noriday,,True
310921,8015-61-0,Aloin,,True
311058,8015-91-6,Ceylon cinnamon bark oil,,True
311060,8015-91-6,Cinnamon bark oil,,True
311061,8015-91-6,"Cinnamon bark oil, Ceylon",,True
311070,8015-91-6,"Oils, cinnamon",,True
311158,8016-23-7,Guaiacwood oil,,True
311175,8016-25-9,Hops (Humulus Iupulus) Extract or Powder [flower],,True
311176,8016-25-9,Hops Flower Extract,,True
311177,8016-25-9,Hops (Humulus Iupulus) Extract or Powder,,True
311254,8016-38-4,Orange flower oil,,True
311250,8016-38-4,"Neroli oil, pommade",,True
311249,8016-38-4,Neroli oil,,True
311407,8017-57-0,Terfonyl,,True
311406,8017-57-0,Sulfose,,True
311403,8017-57-0,Neotrizine,,True
311400,8017-57-0,Triple Sulfas,,True
311412,8017-88-7,Phenylmercuric borate,,True
311417,8017-89-8,Amyl nitrite,,True
311539,8021-28-1,Hemlock oil,,True
311538,8021-28-1,Fir oil,,True
311542,8021-29-2,"Fir needle oil, siberian",,True
311559,8021-39-4,RCRA waste number U051,,True
311578,8022-00-2,CCRIS 3898,,True
311632,8022-37-5,Armoise oil,,True
311630,8022-37-5,Armoise,,True
311692,8022-96-6,EPA Pesticide Chemical Code 040501,,True
311739,8023-85-6,Cedrus atlantica oil,,True
311850,8024-15-5,Fir balsam absolute,,True
311872,8024-37-1,Turmeric,,True
311941,8026-10-6,Compound solution of sodium chloride,,True
311965,8027-28-9,Sodium phosphate (32P),,True
311992,8028-36-2,Tiroidina,,True
312142,8030-30-6,Benzin,,True
312147,8030-30-6,Benzine,,True
312150,8030-30-6,Herbitox,,True
312260,8032-32-4,Benzine,,True
312323,8042-47-5,White mineral oil,,True
312320,8042-47-5,"Mineral oil, white",,True
312652,8051-02-3,Veratrine,,True
312667,8052-16-2,HBF 386,,True
312685,8052-41-3,White spirits,,True
312684,8052-41-3,White spirit,,True
312682,8052-41-3,Petroleum distillates,,True
